,date,open,high,low,close,volume
0,2025-01-19 16:00:00,102795.2,109908.4,100200.0,105804.7,670.185
1,2025-01-19 20:00:00,105804.7,108332.9,96163.3,96889.4,925.843
2,2025-01-20 00:00:00,96889.4,103000.0,96666.0,99822.5,271.998
3,2025-01-20 04:00:00,100374.8,108339.9,96764.0,105500.0,763.407
4,2025-01-20 08:00:00,104880.1,108340.0,103136.7,107107.5,1417.45
5,2025-01-20 12:00:00,107107.5,109688.0,100532.2,106002.7,1577.099
6,2025-01-20 16:00:00,106160.0,107343.0,100000.0,103342.4,810.961
7,2025-01-20 20:00:00,102760.0,103342.5,101101.0,102695.2,423.492
8,2025-01-21 00:00:00,102715.4,103342.5,98200.0,102126.5,326.641
9,2025-01-21 04:00:00,102484.8,103300.0,97250.0,101500.0,328.481
10,2025-01-21 08:00:00,101500.0,103299.9,97200.0,101500.0,691.484
11,2025-01-21 12:00:00,101500.0,104000.0,100000.0,102999.8,690.477
12,2025-01-21 16:00:00,102999.8,104000.0,100000.0,102557.8,592.339
13,2025-01-21 20:00:00,102547.9,103999.9,100353.7,103037.7,301.134
14,2025-01-22 00:00:00,103040.9,103900.0,102650.0,103242.5,258.179
15,2025-01-22 04:00:00,103242.5,103999.8,102650.0,103858.7,499.314
16,2025-01-22 08:00:00,103858.7,103999.8,103310.0,103668.9,400.069
17,2025-01-22 12:00:00,103679.0,103999.8,96885.9,103086.5,921.04
18,2025-01-22 16:00:00,103199.9,103200.0,97000.0,102409.9,928.431
19,2025-01-22 20:00:00,102297.7,103200.0,99348.0,100499.9,376.796
20,2025-01-23 00:00:00,100050.4,103190.0,99028.8,101009.9,328.501
21,2025-01-23 04:00:00,101009.9,103008.0,99532.0,101000.0,458.557
22,2025-01-23 08:00:00,101000.0,104000.0,99028.8,100863.8,2443.418
23,2025-01-23 12:00:00,100863.8,103980.0,98400.0,102330.0,976.28
24,2025-01-23 16:00:00,102330.1,107839.1,100999.9,103071.2,1060.955
25,2025-01-23 20:00:00,103071.2,104990.0,102401.0,103433.4,508.879
26,2025-01-24 00:00:00,103000.1,104899.6,102390.0,102390.0,516.755
27,2025-01-24 04:00:00,102900.0,104990.0,101900.0,103440.0,457.918
28,2025-01-24 08:00:00,103326.0,107859.9,101900.0,105214.9,688.405
29,2025-01-24 12:00:00,105000.0,106537.4,103081.0,105200.8,717.268
30,2025-01-24 16:00:00,105200.8,107721.7,103100.0,106192.8,725.452
31,2025-01-24 20:00:00,106192.8,107721.6,103000.1,104500.0,396.828
32,2025-01-25 00:00:00,104376.1,107721.7,103200.0,105000.0,307.535
33,2025-01-25 04:00:00,105000.0,107499.6,103000.5,106012.6,442.732
34,2025-01-25 08:00:00,106248.8,107490.0,103200.0,104500.0,555.639
35,2025-01-25 12:00:00,104120.0,106998.9,101310.3,104072.6,778.985
36,2025-01-25 16:00:00,104500.0,105710.8,102500.0,104119.9,527.595
37,2025-01-25 20:00:00,104119.9,105932.0,101500.0,102830.8,399.8
38,2025-01-26 00:00:00,102830.8,106458.9,101382.4,102970.8,348.063
39,2025-01-26 04:00:00,103493.5,106373.2,101382.4,103551.3,370.432
40,2025-01-26 08:00:00,103334.2,106370.0,101882.5,105497.6,787.138
41,2025-01-26 12:00:00,105522.1,106250.0,102700.0,104600.1,500.564
42,2025-01-26 16:00:00,104600.1,106200.0,104061.7,105800.0,554.733
43,2025-01-26 20:00:00,105799.9,106190.0,102540.0,105469.1,412.003
44,2025-01-27 00:00:00,105571.6,106000.0,102540.0,104698.9,262.987
45,2025-01-27 04:00:00,104600.1,104699.0,98500.0,98899.6,1301.324
46,2025-01-27 08:00:00,98849.3,100500.0,98700.0,99760.0,460.688
47,2025-01-27 12:00:00,99938.2,100500.0,99000.0,100000.0,921.801
48,2025-01-27 16:00:00,100499.9,100500.0,99000.1,99200.1,606.11
49,2025-01-27 20:00:00,100064.2,104500.0,99273.0,101499.9,720.251
50,2025-01-28 00:00:00,101242.2,103903.0,99500.5,102200.0,635.83
51,2025-01-28 04:00:00,102080.1,103903.0,99564.0,101922.1,664.344
52,2025-01-28 08:00:00,101738.5,104399.9,99600.0,101526.9,383.785
53,2025-01-28 12:00:00,101844.0,104389.8,100500.0,103369.6,722.486
54,2025-01-28 16:00:00,103369.6,104380.0,100600.0,103943.1,766.123
55,2025-01-28 20:00:00,103943.1,104040.7,100064.3,101324.3,454.068
56,2025-01-29 00:00:00,101324.3,104370.0,100910.0,103000.0,218.455
57,2025-01-29 04:00:00,102967.6,104200.0,100980.0,102698.8,330.248
58,2025-01-29 08:00:00,102676.7,103567.8,99000.1,102547.7,686.397
59,2025-01-29 12:00:00,102554.0,103950.0,100040.1,103010.0,480.441
60,2025-01-29 16:00:00,102588.1,104400.0,100000.3,102574.0,847.568
61,2025-01-29 20:00:00,102600.0,104400.0,100145.5,103657.4,406.317
62,2025-01-30 00:00:00,103668.8,107000.0,100083.9,104318.8,957.641
63,2025-01-30 04:00:00,103845.1,106840.0,100719.2,105005.1,613.503
64,2025-01-30 08:00:00,104400.0,105499.9,102350.0,104790.1,390.052
65,2025-01-30 12:00:00,104790.1,106820.6,103500.0,106472.8,796.764
66,2025-01-30 16:00:00,106472.8,106799.9,104400.2,105638.2,996.092
67,2025-01-30 20:00:00,105321.8,106099.6,101000.1,103800.0,440.125
68,2025-01-31 00:00:00,103750.1,105699.8,102222.4,104907.3,227.698
69,2025-01-31 04:00:00,104460.0,106099.5,103098.1,105509.0,452.214
70,2025-01-31 08:00:00,105530.2,105963.4,103286.4,104913.3,307.949
71,2025-01-31 12:00:00,104912.8,106350.0,104000.0,105141.3,477.743
72,2025-01-31 16:00:00,105499.8,106000.0,102222.0,103275.3,727.375
73,2025-01-31 20:00:00,103275.3,104111.0,102300.0,103991.9,338.99
74,2025-02-01 00:00:00,103991.9,103992.0,102319.1,103082.3,225.919
75,2025-02-01 04:00:00,102980.6,103995.1,102365.9,103995.0,253.654
76,2025-02-01 08:00:00,103976.4,103997.7,102335.5,103126.0,429.59
77,2025-02-01 12:00:00,103063.3,103949.8,102400.0,103400.0,496.474
78,2025-02-01 16:00:00,103898.9,103997.7,102335.5,102774.6,488.547
79,2025-02-01 20:00:00,103000.0,103900.0,100500.2,101933.0,1744.147
80,2025-02-02 00:00:00,102000.0,102900.0,101179.8,101749.4,202.63
81,2025-02-02 04:00:00,101749.4,102900.0,99520.1,101606.6,693.969
82,2025-02-02 08:00:00,101683.4,103200.0,100000.1,100391.5,485.167
83,2025-02-02 12:00:00,100090.0,103000.0,98710.2,100916.2,1386.297
84,2025-02-02 16:00:00,100936.4,102947.0,99511.1,101217.9,670.179
85,2025-02-02 20:00:00,100874.5,102600.0,98040.1,99139.8,1224.704
86,2025-02-03 00:00:00,99139.8,101800.0,92100.1,97200.0,2930.806
87,2025-02-03 04:00:00,97199.9,98999.8,92040.5,98850.0,449.95
