,date,open,high,low,close,volume
173,2025-01-26 21:00:00,105790.0,105980.0,105090.0,105790.0,76.581
174,2025-01-26 22:00:00,105500.4,106000.0,104890.0,105500.0,73.283
175,2025-01-26 23:00:00,105287.0,106000.0,102540.0,105469.1,155.261
176,2025-01-27 00:00:00,105571.6,106000.0,103850.0,105050.9,58.988
177,2025-01-27 01:00:00,105300.0,105878.2,103850.0,103850.1,59.415
178,2025-01-27 02:00:00,103947.4,105878.2,102600.0,105779.5,93.454
179,2025-01-27 03:00:00,105518.8,105790.0,102540.0,104698.9,51.13
180,2025-01-27 04:00:00,104600.1,104699.0,101100.0,103499.9,185.603
181,2025-01-27 05:00:00,103499.9,104698.8,101100.0,103000.0,124.172
182,2025-01-27 06:00:00,102908.7,104697.9,101500.0,102500.5,83.537
183,2025-01-27 07:00:00,102500.5,103500.0,98500.0,98899.6,908.012
184,2025-01-27 08:00:00,98849.3,100500.0,98700.0,99971.1,121.657
185,2025-01-27 09:00:00,100499.7,100500.0,99971.0,100497.4,128.443
186,2025-01-27 10:00:00,100054.6,100498.0,99500.0,100489.9,72.386
187,2025-01-27 11:00:00,100489.9,100490.0,99000.0,99760.0,138.202
188,2025-01-27 12:00:00,99938.2,100490.0,99000.0,99820.0,108.942
189,2025-01-27 13:00:00,99820.0,100490.0,99100.1,100080.4,112.469
190,2025-01-27 14:00:00,100080.4,100500.0,99010.0,100500.0,273.457
191,2025-01-27 15:00:00,100499.9,100500.0,99070.0,100000.0,426.933
192,2025-01-27 16:00:00,100499.9,100500.0,99500.0,100489.0,105.372
193,2025-01-27 17:00:00,100351.1,100500.0,99601.0,99752.0,200.814
194,2025-01-27 18:00:00,99752.1,100500.0,99000.1,99563.9,169.206
195,2025-01-27 19:00:00,99897.4,100500.0,99000.1,99200.1,130.718
196,2025-01-27 20:00:00,100064.2,100490.0,99273.0,100000.0,183.367
197,2025-01-27 21:00:00,99999.9,103500.0,99311.0,100404.8,233.306
198,2025-01-27 22:00:00,100605.3,104300.0,99500.5,104300.0,180.264
199,2025-01-27 23:00:00,104299.9,104500.0,99500.5,101499.9,123.314
200,2025-01-28 00:00:00,101242.2,103902.9,99500.5,103000.0,64.082
201,2025-01-28 01:00:00,103066.5,103902.9,99500.5,101874.8,442.057
202,2025-01-28 02:00:00,101874.9,103903.0,100888.4,103440.0,74.929
203,2025-01-28 03:00:00,103540.0,103903.0,99563.8,102200.0,54.762
204,2025-01-28 04:00:00,102080.1,103903.0,100564.5,102372.4,69.415
205,2025-01-28 05:00:00,102372.5,103903.0,102372.4,102372.4,118.997
206,2025-01-28 06:00:00,103066.5,103902.9,99564.0,101000.0,301.336
207,2025-01-28 07:00:00,101047.1,103903.0,99564.0,101922.1,174.596
208,2025-01-28 08:00:00,101738.5,103903.0,100541.8,102278.0,73.241
209,2025-01-28 09:00:00,103000.0,103903.0,99600.0,101483.0,75.26
210,2025-01-28 10:00:00,101748.2,103566.9,100040.0,100632.2,66.749
211,2025-01-28 11:00:00,100350.1,104399.9,100064.3,101526.9,168.535
212,2025-01-28 12:00:00,101844.0,104389.8,100500.0,101952.5,194.809
213,2025-01-28 13:00:00,101932.1,104380.0,101100.0,102691.3,129.749
214,2025-01-28 14:00:00,102732.5,104078.0,101500.0,102547.1,173.189
215,2025-01-28 15:00:00,102547.1,104378.0,102500.0,103369.6,224.739
216,2025-01-28 16:00:00,103369.6,104380.0,100600.0,104127.9,188.594
217,2025-01-28 17:00:00,104335.3,104379.0,102800.0,103780.0,257.907
218,2025-01-28 18:00:00,103884.8,104075.0,102566.1,103000.0,150.668
219,2025-01-28 19:00:00,103000.0,103950.0,101016.7,103943.1,168.954
220,2025-01-28 20:00:00,103943.1,104040.7,101100.0,101239.7,119.044
221,2025-01-28 21:00:00,101222.0,102210.0,100399.0,100399.0,138.266
222,2025-01-28 22:00:00,100399.0,104040.7,100064.3,101210.5,119.223
223,2025-01-28 23:00:00,101220.4,103500.0,100993.1,101324.3,77.535
224,2025-01-29 00:00:00,101324.3,104370.0,100910.0,101674.0,71.743
225,2025-01-29 01:00:00,101674.0,104300.0,101626.5,101693.0,55.715
226,2025-01-29 02:00:00,101798.8,104300.0,101416.9,101764.3,52.367
227,2025-01-29 03:00:00,101764.3,104200.0,101708.0,103000.0,38.63
228,2025-01-29 04:00:00,102967.6,104200.0,101941.8,103057.6,59.045
229,2025-01-29 05:00:00,104078.0,104100.0,100980.0,102733.3,132.181
230,2025-01-29 06:00:00,102733.3,104000.0,101500.0,102665.7,68.66
231,2025-01-29 07:00:00,102665.7,103559.9,102355.8,102698.8,70.362
232,2025-01-29 08:00:00,102676.7,103559.8,101716.6,102512.0,100.529
233,2025-01-29 09:00:00,102500.0,103567.8,99500.0,103299.9,310.004
234,2025-01-29 10:00:00,102855.5,103450.0,99501.0,101819.8,158.975
235,2025-01-29 11:00:00,101819.8,103400.0,99000.1,102547.7,116.889
236,2025-01-29 12:00:00,102554.0,102621.3,100040.1,101220.4,73.748
237,2025-01-29 13:00:00,101237.9,103700.0,100040.1,102862.2,132.215
238,2025-01-29 14:00:00,102862.2,103950.0,100551.0,102800.0,151.554
239,2025-01-29 15:00:00,103100.0,103950.0,100551.0,103010.0,122.924
240,2025-01-29 16:00:00,102588.1,103950.0,101750.0,101956.8,131.708
241,2025-01-29 17:00:00,101956.8,104400.0,100040.0,103105.9,226.396
242,2025-01-29 18:00:00,102443.6,104400.0,100000.3,103089.9,247.837
243,2025-01-29 19:00:00,103089.9,103900.0,100083.7,102574.0,148.15
244,2025-01-29 20:00:00,102600.0,103900.0,100200.0,102816.1,132.425
245,2025-01-29 21:00:00,101931.6,104400.0,100145.5,101500.0,134.784
246,2025-01-29 22:00:00,101334.6,103542.8,100145.5,103100.0,72.533
247,2025-01-29 23:00:00,103128.9,104400.0,101000.0,103657.4,66.575
248,2025-01-30 00:00:00,103668.8,104399.7,100737.0,104044.7,63.168
249,2025-01-30 01:00:00,103984.0,104400.0,100083.9,102500.0,363.576
250,2025-01-30 02:00:00,102499.9,104400.0,100083.9,102518.2,62.137
251,2025-01-30 03:00:00,102443.7,107000.0,100633.6,104318.8,468.76
252,2025-01-30 04:00:00,103845.1,105126.1,101760.0,105126.0,120.849
253,2025-01-30 05:00:00,105126.0,106840.0,100719.2,105093.7,254.811
254,2025-01-30 06:00:00,105093.7,105500.0,102124.6,104000.0,107.328
255,2025-01-30 07:00:00,105005.1,105498.9,102205.0,105005.1,130.515
256,2025-01-30 08:00:00,104400.0,105498.9,102350.0,105498.8,75.439
257,2025-01-30 09:00:00,105113.5,105499.9,102600.0,105499.9,83.361
258,2025-01-30 10:00:00,105499.8,105499.9,103213.6,104630.5,122.924
259,2025-01-30 11:00:00,104630.5,105450.0,102600.0,104790.1,108.328
260,2025-01-30 12:00:00,104790.1,105255.6,104120.0,104580.1,67.854
261,2025-01-30 13:00:00,104538.1,105450.0,103500.0,104968.1,144.842
262,2025-01-30 14:00:00,104968.1,105499.9,103500.0,105000.0,167.246
263,2025-01-30 15:00:00,105010.2,106820.6,103732.0,106472.8,416.822
264,2025-01-30 16:00:00,106472.8,106799.9,105000.0,105638.4,136.703
265,2025-01-30 17:00:00,105999.7,106424.9,104400.2,106099.0,530.096
266,2025-01-30 18:00:00,105500.0,106099.0,104400.2,104700.1,123.602
267,2025-01-30 19:00:00,105220.8,106399.9,104400.2,105638.2,205.691
268,2025-01-30 20:00:00,105321.8,106099.6,104400.2,104800.0,139.419
269,2025-01-30 21:00:00,104774.4,105795.0,104400.2,105500.1,72.14
270,2025-01-30 22:00:00,105500.2,105699.9,104020.0,105400.0,89.635
271,2025-01-30 23:00:00,105249.1,105699.8,101000.1,103800.0,138.931
272,2025-01-31 00:00:00,103750.1,105490.0,103513.8,104802.4,48.559
273,2025-01-31 01:00:00,104802.4,104900.0,104411.4,104657.4,48.189
274,2025-01-31 02:00:00,104604.0,104900.0,104000.0,104900.0,57.131
275,2025-01-31 03:00:00,104282.0,105699.8,102222.4,104907.3,73.819
276,2025-01-31 04:00:00,104460.0,105699.8,103098.1,103257.2,95.359
277,2025-01-31 05:00:00,103257.2,105699.8,103250.1,103602.0,98.188
278,2025-01-31 06:00:00,103780.0,105326.9,103250.1,104500.0,121.888
279,2025-01-31 07:00:00,104294.4,106099.5,103250.1,105509.0,136.779
280,2025-01-31 08:00:00,105530.2,105963.4,104000.0,105147.7,47.945
281,2025-01-31 09:00:00,105140.0,105516.4,103286.4,104624.6,109.771
282,2025-01-31 10:00:00,104624.6,105516.4,104320.0,104691.7,63.87
283,2025-01-31 11:00:00,104913.1,105516.3,104216.5,104913.3,86.363
284,2025-01-31 12:00:00,104912.8,105500.0,104000.0,104690.0,86.281
285,2025-01-31 13:00:00,104928.4,105499.9,104500.0,104566.4,105.339
286,2025-01-31 14:00:00,104556.0,105240.0,104500.0,104500.3,91.905
287,2025-01-31 15:00:00,104577.0,106350.0,104258.2,105141.3,194.218
288,2025-01-31 16:00:00,105499.8,106000.0,104500.0,105240.8,192.068
289,2025-01-31 17:00:00,105125.7,106000.0,104500.0,105000.0,124.873
290,2025-01-31 18:00:00,105000.0,105816.0,103992.7,104500.0,195.954
291,2025-01-31 19:00:00,104429.2,104500.0,102222.0,103275.3,214.48
292,2025-01-31 20:00:00,103275.3,104111.0,102300.0,103062.8,74.34
293,2025-01-31 21:00:00,103057.6,103950.9,102500.0,103700.0,80.851
294,2025-01-31 22:00:00,103000.0,104100.0,102400.0,103000.0,90.345
295,2025-01-31 23:00:00,103999.9,104000.0,102317.4,103991.9,93.454
296,2025-02-01 00:00:00,103991.9,103992.0,102319.1,103489.9,61.955
297,2025-02-01 01:00:00,103200.0,103948.0,102319.1,103100.0,58.839
298,2025-02-01 02:00:00,103086.0,103948.4,102395.9,103830.8,39.54
299,2025-02-01 03:00:00,103830.8,103950.0,102375.9,103082.3,65.585
300,2025-02-01 04:00:00,102980.6,103993.0,102365.9,103643.5,103.396
301,2025-02-01 05:00:00,103643.5,103993.0,102435.1,103726.7,33.344
302,2025-02-01 06:00:00,103747.5,103993.9,102900.0,103789.1,59.578
303,2025-02-01 07:00:00,103726.7,103995.1,102900.0,103995.0,57.336
304,2025-02-01 08:00:00,103976.4,103997.7,102680.0,103789.1,74.28
305,2025-02-01 09:00:00,103830.7,103990.0,102680.0,103705.9,88.444
306,2025-02-01 10:00:00,103706.3,103997.7,102365.9,103560.2,117.81
307,2025-02-01 11:00:00,103560.3,103950.0,102335.5,103126.0,149.056
308,2025-02-01 12:00:00,103063.3,103949.8,102465.7,102760.0,74.359
309,2025-02-01 13:00:00,102877.6,103949.8,102750.0,103560.3,140.368
310,2025-02-01 14:00:00,103614.1,103949.8,102500.0,103166.9,165.89
311,2025-02-01 15:00:00,103187.4,103949.8,102400.0,103400.0,115.857
312,2025-02-01 16:00:00,103898.9,103930.0,102335.5,103429.9,169.106
313,2025-02-01 17:00:00,103104.7,103890.0,102335.5,102960.0,94.375
314,2025-02-01 18:00:00,102960.0,103930.0,102363.2,103373.9,69.364
315,2025-02-01 19:00:00,103394.5,103997.7,102400.0,102774.6,155.702
316,2025-02-01 20:00:00,103000.0,103900.0,102400.0,103477.3,111.928
317,2025-02-01 21:00:00,103477.3,103493.9,100500.2,101362.4,1410.889
318,2025-02-01 22:00:00,101362.4,103200.0,100600.1,101655.4,170.56
319,2025-02-01 23:00:00,101667.8,102900.0,101129.9,101933.0,50.77
320,2025-02-02 00:00:00,102000.0,102900.0,101179.8,102465.7,60.951
321,2025-02-02 01:00:00,102219.7,102900.0,101500.0,102898.2,37.172
322,2025-02-02 02:00:00,102899.9,102900.0,101898.2,101912.6,42.248
323,2025-02-02 03:00:00,101912.6,102900.0,101180.0,101749.4,62.259
324,2025-02-02 04:00:00,101749.4,102900.0,99520.1,100029.7,364.473
325,2025-02-02 05:00:00,100009.6,102889.9,99600.1,101484.2,134.139
326,2025-02-02 06:00:00,101504.6,102900.0,100000.1,101022.5,104.289
327,2025-02-02 07:00:00,101037.6,102800.0,100000.1,101606.6,91.068
328,2025-02-02 08:00:00,101683.4,102800.0,100050.0,101063.2,123.904
329,2025-02-02 09:00:00,100552.6,103200.0,100000.1,102137.7,127.924
330,2025-02-02 10:00:00,102096.7,103200.0,100000.1,101170.0,107.417
331,2025-02-02 11:00:00,100754.6,103100.0,100000.2,100391.5,125.922
332,2025-02-02 12:00:00,100090.0,103000.0,98710.2,99898.8,1011.965
333,2025-02-02 13:00:00,99889.5,100270.4,98800.1,100170.5,108.444
334,2025-02-02 14:00:00,100009.6,101098.5,98901.0,100855.5,113.275
335,2025-02-02 15:00:00,100855.6,101115.0,99511.1,100916.2,152.613
336,2025-02-02 16:00:00,100936.4,101115.0,100400.0,100694.0,81.349
337,2025-02-02 17:00:00,100593.0,102947.0,99511.1,100688.9,186.242
338,2025-02-02 18:00:00,100110.1,102200.0,99511.1,100500.0,239.27
339,2025-02-02 19:00:00,100492.0,102600.0,99900.0,101217.9,163.318
340,2025-02-02 20:00:00,100874.5,102600.0,98809.0,100380.0,344.873
341,2025-02-02 21:00:00,100085.0,101999.8,98040.1,101060.0,706.522
342,2025-02-02 22:00:00,100842.2,102500.0,98215.2,99630.0,78.286
343,2025-02-02 23:00:00,99430.0,101900.0,99000.0,99139.8,95.023
344,2025-02-03 00:00:00,99139.8,101800.0,99000.0,99571.9,55.256
345,2025-02-03 01:00:00,99571.9,101800.0,92100.1,94653.1,2648.058
346,2025-02-03 02:00:00,94653.0,97600.0,93600.1,96084.4,104.576
347,2025-02-03 03:00:00,96084.4,101800.0,94500.0,97200.0,122.916
348,2025-02-03 04:00:00,97199.9,98999.8,92040.5,96500.0,129.517
349,2025-02-03 05:00:00,96500.0,98999.8,95000.1,98355.4,100.963
350,2025-02-03 06:00:00,98000.0,98999.8,95500.0,98374.1,58.272
351,2025-02-03 07:00:00,97690.9,98999.8,95600.1,98850.0,161.198
352,2025-02-03 08:00:00,98849.9,98999.8,97500.0,98079.5,94.291
353,2025-02-03 09:00:00,97881.0,98900.0,97382.8,98403.2,129.383
354,2025-02-03 10:00:00,98852.1,98999.8,98403.1,98500.0,114.65
355,2025-02-03 11:00:00,98989.8,98990.0,98500.0,98821.8,112.345
356,2025-02-03 12:00:00,98989.8,98999.8,95500.1,97500.1,327.979
357,2025-02-03 13:00:00,97500.1,98926.7,97500.0,98899.8,124.685
