,date,money,clear_money
50,2025-01-28 08:00:00,-9916.0,-10122.326399999976
51,2025-01-28 12:00:00,-9916.0,-10122.326399999976
52,2025-01-28 16:00:00,-9916.0,-10122.326399999976
53,2025-01-28 20:00:00,-9916.0,-10122.326399999976
54,2025-01-29 00:00:00,-9916.0,-10122.326399999976
55,2025-01-29 04:00:00,-9916.0,-10122.326399999976
56,2025-01-29 08:00:00,-9916.0,-10122.326399999976
57,2025-01-29 12:00:00,-9916.0,-10122.326399999976
58,2025-01-29 16:00:00,-9916.0,-10173.687999999966
59,2025-01-29 20:00:00,-9787.5,-10045.187999999966
60,2025-01-30 00:00:00,-9127.0,-9384.687999999966
61,2025-01-30 04:00:00,-10743.300000000003,-11000.987999999968
62,2025-01-30 08:00:00,-10891.0,-11148.687999999966
63,2025-01-30 12:00:00,-12348.5,-12606.187999999966
64,2025-01-30 16:00:00,-12277.900000000009,-12535.587999999974
65,2025-01-30 20:00:00,-12444.699999999997,-12702.387999999963
66,2025-01-31 00:00:00,-12712.199999999997,-12969.887999999963
67,2025-01-31 04:00:00,-12852.600000000006,-13110.287999999971
68,2025-01-31 08:00:00,-11869.699999999997,-12127.387999999963
69,2025-01-31 12:00:00,-11479.5,-11737.187999999966
70,2025-01-31 16:00:00,-11352.900000000009,-11610.587999999974
71,2025-01-31 20:00:00,-11884.699999999997,-12142.387999999963
72,2025-02-01 00:00:00,-12599.800000000003,-12857.487999999968
73,2025-02-01 04:00:00,-9468.600000000006,-9726.287999999971
74,2025-02-01 08:00:00,-9572.5,-9830.187999999966
75,2025-02-01 12:00:00,-9396.699999999997,-9705.48994999996
76,2025-02-01 16:00:00,-9396.699999999997,-9705.48994999996
77,2025-02-01 20:00:00,-9396.699999999997,-9705.48994999996
78,2025-02-02 00:00:00,-9396.699999999997,-9705.48994999996
79,2025-02-02 04:00:00,-9396.699999999997,-9756.29999999996
80,2025-02-02 08:00:00,-8380.199999999997,-8739.79999999996
81,2025-02-02 12:00:00,-6937.399999999994,-7296.999999999956
82,2025-02-02 16:00:00,-7362.799999999988,-7722.3999999999505
83,2025-02-02 20:00:00,-6588.199999999997,-6997.205799999952
84,2025-02-03 00:00:00,-6588.199999999997,-6997.205799999952
85,2025-02-03 04:00:00,-6588.199999999997,-6997.205799999952
86,2025-02-03 08:00:00,-6588.199999999997,-6997.205799999952
87,2025-02-03 12:00:00,-6588.199999999997,-6997.205799999952
88,2025-02-03 16:00:00,-6588.199999999997,-7044.841349999944
89,2025-02-03 20:00:00,-6387.899999999994,-6844.541349999941
90,2025-02-04 00:00:00,-10119.799999999988,-10576.441349999935
91,2025-02-04 04:00:00,-13148.999999999985,-13605.641349999933
92,2025-02-04 08:00:00,-12610.799999999988,-13067.441349999935
93,2025-02-04 12:00:00,-11914.199999999997,-12370.841349999944
94,2025-02-04 16:00:00,-9722.199999999997,-10178.841349999944
95,2025-02-04 20:00:00,-10241.099999999991,-10697.741349999938
96,2025-02-05 00:00:00,-10627.699999999997,-11084.341349999944
97,2025-02-05 04:00:00,-10128.899999999994,-10585.541349999941
98,2025-02-05 08:00:00,-9026.999999999985,-9483.641349999933
99,2025-02-05 12:00:00,-9306.599999999991,-9763.241349999938
100,2025-02-05 16:00:00,-9131.999999999985,-9588.641349999933
101,2025-02-05 20:00:00,-9478.799999999988,-9935.441349999935
102,2025-02-06 00:00:00,-9380.399999999994,-9837.041349999941
103,2025-02-06 04:00:00,-8644.199999999997,-9100.841349999944
104,2025-02-06 08:00:00,-7870.299999999988,-8326.941349999935
105,2025-02-06 12:00:00,-8622.699999999997,-9079.341349999944
106,2025-02-06 16:00:00,-9481.999999999985,-9938.641349999933
107,2025-02-06 20:00:00,-10143.399999999994,-10600.041349999941
108,2025-02-07 00:00:00,-8602.699999999997,-9059.341349999944
109,2025-02-07 04:00:00,-7263.199999999997,-7719.841349999944
110,2025-02-07 08:00:00,-7832.199999999997,-8288.841349999944
111,2025-02-07 12:00:00,-8727.299999999988,-9183.941349999935
112,2025-02-07 16:00:00,-8022.199999999997,-8478.841349999944
113,2025-02-07 20:00:00,-9020.899999999994,-9477.541349999941
114,2025-02-08 00:00:00,-9574.199999999997,-10030.841349999944
115,2025-02-08 04:00:00,-8157.199999999997,-8613.841349999944
116,2025-02-08 08:00:00,-7771.599999999991,-8228.241349999938
117,2025-02-08 12:00:00,-7977.099999999991,-8482.07134999994
118,2025-02-08 16:00:00,-7977.099999999991,-8482.07134999994
119,2025-02-08 20:00:00,-7977.099999999991,-8482.07134999994
120,2025-02-09 00:00:00,-7977.099999999991,-8529.97034999993
121,2025-02-09 04:00:00,-8729.099999999991,-9281.97034999993
122,2025-02-09 08:00:00,-8590.999999999985,-9143.870349999925
123,2025-02-09 12:00:00,-9457.499999999985,-10010.370349999925
124,2025-02-09 16:00:00,-9199.099999999991,-9751.97034999993
125,2025-02-09 20:00:00,-8690.299999999988,-9243.170349999928
126,2025-02-10 00:00:00,-8617.099999999991,-9169.97034999993
127,2025-02-10 04:00:00,-8190.499999999985,-8743.370349999925
128,2025-02-10 08:00:00,-8602.699999999997,-9155.570349999936
129,2025-02-10 12:00:00,-8949.099999999991,-9501.97034999993
130,2025-02-10 16:00:00,-9565.399999999994,-10118.270349999933
131,2025-02-10 20:00:00,-9806.299999999988,-10359.170349999928
132,2025-02-11 00:00:00,-9366.799999999988,-9919.670349999928
133,2025-02-11 04:00:00,-9522.699999999997,-10075.570349999936
134,2025-02-11 08:00:00,-9558.299999999988,-10111.170349999928
135,2025-02-11 12:00:00,-9744.599999999991,-10297.47034999993
136,2025-02-11 16:00:00,-10410.199999999997,-10963.070349999936
137,2025-02-11 20:00:00,-10279.099999999991,-10831.97034999993
138,2025-02-12 00:00:00,-9142.399999999994,-9695.270349999933
139,2025-02-12 04:00:00,-7167.099999999991,-7719.9703499999305
140,2025-02-12 08:00:00,-7910.499999999985,-8463.370349999925
141,2025-02-12 12:00:00,-7430.499999999985,-7983.370349999925
142,2025-02-12 16:00:00,-8204.899999999994,-8757.770349999933
143,2025-02-12 20:00:00,-8241.499999999985,-8794.370349999925
144,2025-02-13 00:00:00,-7941.199999999997,-8494.070349999936
145,2025-02-13 04:00:00,-9335.699999999997,-9888.570349999936
146,2025-02-13 08:00:00,-9995.399999999994,-10548.270349999933
147,2025-02-13 12:00:00,-9642.499999999985,-10195.370349999925
148,2025-02-13 16:00:00,-8197.599999999991,-8750.47034999993
149,2025-02-13 20:00:00,-8062.699999999997,-8615.570349999936
150,2025-02-14 00:00:00,-8122.599999999991,-8675.47034999993
151,2025-02-14 04:00:00,-7766.899999999994,-8319.770349999933
152,2025-02-14 08:00:00,-8739.699999999997,-9292.570349999936
153,2025-02-14 12:00:00,-9273.999999999985,-9826.870349999925
154,2025-02-14 16:00:00,-9068.999999999985,-9621.870349999925
155,2025-02-14 20:00:00,-9023.699999999997,-9576.570349999936
156,2025-02-15 00:00:00,-9065.599999999991,-9618.47034999993
157,2025-02-15 04:00:00,-10077.399999999994,-10630.270349999933
158,2025-02-15 08:00:00,-9624.199999999997,-10177.070349999936
159,2025-02-15 12:00:00,-9798.499999999985,-10351.370349999925
160,2025-02-15 16:00:00,-9491.499999999985,-10044.370349999925
161,2025-02-15 20:00:00,-9748.499999999985,-10301.370349999925
162,2025-02-16 00:00:00,-9773.599999999991,-10326.47034999993
163,2025-02-16 04:00:00,-9675.999999999985,-10228.870349999925
164,2025-02-16 08:00:00,-9717.099999999991,-10269.97034999993
165,2025-02-16 12:00:00,-9683.999999999985,-10236.870349999925
166,2025-02-16 16:00:00,-9386.499999999985,-9939.370349999925
167,2025-02-16 20:00:00,-9472.199999999997,-10025.070349999936
168,2025-02-17 00:00:00,-9028.999999999985,-9581.870349999925
169,2025-02-17 04:00:00,-9200.599999999991,-9753.47034999993
170,2025-02-17 08:00:00,-8246.099999999991,-8798.97034999993
171,2025-02-17 12:00:00,-8350.599999999991,-8951.556099999929
172,2025-02-17 16:00:00,-8350.599999999991,-8951.556099999929
173,2025-02-17 20:00:00,-8350.599999999991,-8951.556099999929
174,2025-02-18 00:00:00,-8350.599999999991,-8951.556099999929
175,2025-02-18 04:00:00,-8350.599999999991,-8951.556099999929
176,2025-02-18 08:00:00,-8350.599999999991,-8951.556099999929
177,2025-02-18 12:00:00,-8350.599999999991,-8951.556099999929
178,2025-02-18 16:00:00,-8350.599999999991,-8951.556099999929
179,2025-02-18 20:00:00,-8350.599999999991,-8951.556099999929
180,2025-02-19 00:00:00,-8350.599999999991,-8951.556099999929
181,2025-02-19 04:00:00,-8350.599999999991,-8951.556099999929
182,2025-02-19 08:00:00,-8350.599999999991,-8951.556099999929
183,2025-02-19 12:00:00,-8350.599999999991,-8951.556099999929
184,2025-02-19 16:00:00,-8350.599999999991,-8999.37629999993
185,2025-02-19 20:00:00,-9102.199999999997,-9750.976299999937
186,2025-02-20 00:00:00,-8605.599999999991,-9302.32399999992
187,2025-02-20 04:00:00,-8605.599999999991,-9350.40394999992
188,2025-02-20 08:00:00,-9043.699999999997,-9788.503949999926
189,2025-02-20 12:00:00,-9463.099999999991,-10207.90394999992
190,2025-02-20 16:00:00,-9271.5,-10016.303949999929
191,2025-02-20 20:00:00,-9610.300000000003,-10355.103949999932
192,2025-02-21 00:00:00,-9316.199999999997,-10061.003949999926
193,2025-02-21 04:00:00,-10815.699999999997,-11560.503949999926
194,2025-02-21 08:00:00,-10698.599999999991,-11443.40394999992
195,2025-02-21 12:00:00,-10551.800000000003,-11345.65699999992
196,2025-02-21 16:00:00,-10551.800000000003,-11345.65699999992
197,2025-02-21 20:00:00,-10551.800000000003,-11345.65699999992
198,2025-02-22 00:00:00,-10551.800000000003,-11345.65699999992
199,2025-02-22 04:00:00,-10551.800000000003,-11345.65699999992
200,2025-02-22 08:00:00,-10551.800000000003,-11345.65699999992
201,2025-02-22 12:00:00,-10551.800000000003,-11345.65699999992
202,2025-02-22 16:00:00,-10551.800000000003,-11345.65699999992
203,2025-02-22 20:00:00,-10551.800000000003,-11345.65699999992
204,2025-02-23 00:00:00,-10551.800000000003,-11345.65699999992
205,2025-02-23 04:00:00,-10551.800000000003,-11345.65699999992
206,2025-02-23 08:00:00,-10551.800000000003,-11345.65699999992
207,2025-02-23 12:00:00,-10551.800000000003,-11345.65699999992
208,2025-02-23 16:00:00,-10551.800000000003,-11345.65699999992
209,2025-02-23 20:00:00,-10551.800000000003,-11345.65699999992
210,2025-02-24 00:00:00,-10551.800000000003,-11345.65699999992
211,2025-02-24 04:00:00,-10551.800000000003,-11393.51024999992
212,2025-02-24 08:00:00,-10039.900000000009,-10881.610249999925
213,2025-02-24 12:00:00,-10870.199999999997,-11711.910249999914
214,2025-02-24 16:00:00,-10424.100000000006,-11265.810249999922
215,2025-02-24 20:00:00,-10483.5,-11325.210249999916
216,2025-02-25 00:00:00,-11962.400000000009,-12804.110249999925
217,2025-02-25 04:00:00,-12342.199999999997,-13183.910249999914
218,2025-02-25 08:00:00,-14743.800000000003,-15631.267499999914
219,2025-02-25 12:00:00,-14743.800000000003,-15631.267499999914
220,2025-02-25 16:00:00,-14743.800000000003,-15631.267499999914
221,2025-02-25 20:00:00,-14743.800000000003,-15631.267499999914
222,2025-02-26 00:00:00,-14743.800000000003,-15674.87094999991
223,2025-02-26 04:00:00,-15451.200000000012,-16382.270949999918
224,2025-02-26 08:00:00,-16176.000000000015,-17107.07094999992
225,2025-02-26 12:00:00,-16388.70000000001,-17319.77094999992
226,2025-02-26 16:00:00,-16219.200000000012,-17150.27094999992
227,2025-02-26 20:00:00,-16106.900000000009,-17037.970949999915
228,2025-02-27 00:00:00,-15073.300000000003,-16004.37094999991
229,2025-02-27 04:00:00,-11368.900000000009,-12299.970949999915
230,2025-02-27 08:00:00,-11745.400000000009,-12676.470949999915
231,2025-02-27 12:00:00,-12710.900000000009,-13641.970949999915
232,2025-02-27 16:00:00,-13764.800000000003,-14695.87094999991
233,2025-02-27 20:00:00,-14192.200000000012,-15123.270949999918
234,2025-02-28 00:00:00,-13009.900000000009,-13940.970949999915
235,2025-02-28 04:00:00,-11620.900000000009,-12551.970949999915
236,2025-02-28 08:00:00,-12205.000000000015,-13136.070949999921
237,2025-02-28 12:00:00,-7966.100000000006,-8897.170949999912
238,2025-02-28 16:00:00,-6696.800000000003,-7627.8709499999095
239,2025-02-28 20:00:00,-8011.200000000012,-8942.270949999918
240,2025-03-01 00:00:00,-11485.000000000015,-12416.070949999921
241,2025-03-01 04:00:00,-11930.200000000012,-12861.270949999918
242,2025-03-01 08:00:00,-11836.500000000015,-12767.570949999921
243,2025-03-01 12:00:00,-12816.200000000012,-13747.270949999918
244,2025-03-01 16:00:00,-12244.200000000012,-13175.270949999918
245,2025-03-01 20:00:00,-12130.500000000015,-13061.570949999921
246,2025-03-02 00:00:00,-12292.000000000015,-13223.070949999921
247,2025-03-02 04:00:00,-12968.100000000006,-13899.170949999912
248,2025-03-02 08:00:00,-13544.600000000006,-14475.670949999912
249,2025-03-02 12:00:00,-13348.800000000003,-14279.87094999991
250,2025-03-02 16:00:00,-13728.300000000003,-14659.37094999991
251,2025-03-02 20:00:00,-13583.900000000009,-14514.970949999915
252,2025-03-03 00:00:00,-14927.000000000015,-15858.070949999921
253,2025-03-03 04:00:00,-21004.20000000001,-21935.27094999992
254,2025-03-03 08:00:00,-21759.70000000001,-22690.77094999992
255,2025-03-03 12:00:00,-20196.90000000001,-21127.970949999915
256,2025-03-03 16:00:00,-19854.90000000001,-20785.970949999915
257,2025-03-03 20:00:00,-20236.90000000001,-21214.320949999907
258,2025-03-04 00:00:00,-20236.90000000001,-21214.320949999907
259,2025-03-04 04:00:00,-20236.90000000001,-21214.320949999907
260,2025-03-04 08:00:00,-20236.90000000001,-21214.320949999907
261,2025-03-04 12:00:00,-20236.90000000001,-21214.320949999907
262,2025-03-04 16:00:00,-20236.90000000001,-21214.320949999907
263,2025-03-04 20:00:00,-20236.90000000001,-21214.320949999907
264,2025-03-05 00:00:00,-20236.90000000001,-21214.320949999907
265,2025-03-05 04:00:00,-20236.90000000001,-21214.320949999907
266,2025-03-05 08:00:00,-20236.90000000001,-21214.320949999907
267,2025-03-05 12:00:00,-20236.90000000001,-21214.320949999907
268,2025-03-05 16:00:00,-20236.90000000001,-21214.320949999907
269,2025-03-05 20:00:00,-20236.90000000001,-21214.320949999907
270,2025-03-06 00:00:00,-20236.90000000001,-21214.320949999907
271,2025-03-06 04:00:00,-20236.90000000001,-21259.176549999902
272,2025-03-06 08:00:00,-19382.0,-20404.276549999893
273,2025-03-06 12:00:00,-18384.90000000001,-19407.176549999902
274,2025-03-06 16:00:00,-18636.800000000003,-19659.076549999896
275,2025-03-06 20:00:00,-18628.90000000001,-19651.176549999902
276,2025-03-07 00:00:00,-19170.20000000001,-20192.476549999905
277,2025-03-07 04:00:00,-21459.600000000006,-22481.8765499999
278,2025-03-07 08:00:00,-20060.300000000003,-21082.576549999896
279,2025-03-07 12:00:00,-22989.600000000006,-24011.8765499999
280,2025-03-07 16:00:00,-21639.300000000003,-22661.576549999896
281,2025-03-07 20:00:00,-21019.300000000003,-22041.576549999896
282,2025-03-08 00:00:00,-21523.20000000001,-22545.476549999905
283,2025-03-08 04:00:00,-22160.90000000001,-23183.176549999902
284,2025-03-08 08:00:00,-23194.300000000003,-24216.576549999896
285,2025-03-08 12:00:00,-24068.100000000006,-25090.3765499999
286,2025-03-08 16:00:00,-23788.90000000001,-24811.176549999902
287,2025-03-08 20:00:00,-24024.20000000001,-25046.476549999905
288,2025-03-09 00:00:00,-23588.100000000006,-24610.3765499999
289,2025-03-09 04:00:00,-23757.600000000006,-24779.8765499999
290,2025-03-09 08:00:00,-23763.40000000001,-24785.676549999902
291,2025-03-09 12:00:00,-23871.0,-24893.276549999893
292,2025-03-09 16:00:00,-23979.20000000001,-25001.476549999905
293,2025-03-09 20:00:00,-24958.0,-25980.276549999893
294,2025-03-10 00:00:00,-26917.600000000006,-27939.8765499999
295,2025-03-10 04:00:00,-27343.20000000001,-28365.476549999905
296,2025-03-10 08:00:00,-29259.300000000003,-30281.576549999896
297,2025-03-10 12:00:00,-27948.0,-29011.276599999896
298,2025-03-10 16:00:00,-27948.0,-29011.276599999896
299,2025-03-10 20:00:00,-27948.0,-29011.276599999896
300,2025-03-11 00:00:00,-27948.0,-29011.276599999896
301,2025-03-11 04:00:00,-27948.0,-29050.79514999989
302,2025-03-11 08:00:00,-27478.699999999997,-28581.495149999886
303,2025-03-11 12:00:00,-28397.5,-29500.29514999989
304,2025-03-11 16:00:00,-29296.899999999994,-30399.695149999883
305,2025-03-11 20:00:00,-30595.5,-31698.29514999989
306,2025-03-12 00:00:00,-30101.59999999999,-31204.39514999988
307,2025-03-12 04:00:00,-31971.0,-33073.79514999989
308,2025-03-12 08:00:00,-31806.899999999994,-32909.69514999988
309,2025-03-12 12:00:00,-31009.09999999999,-32111.89514999988
310,2025-03-12 16:00:00,-31313.79999999999,-32416.595149999877
311,2025-03-12 20:00:00,-31882.899999999994,-32985.69514999988
312,2025-03-13 00:00:00,-30599.0,-31701.79514999989
313,2025-03-13 04:00:00,-31788.199999999997,-32890.995149999886
314,2025-03-13 08:00:00,-32551.59999999999,-33654.39514999988
315,2025-03-13 12:00:00,-32448.0,-33550.79514999989
316,2025-03-13 16:00:00,-32029.399999999994,-33132.19514999988
317,2025-03-13 20:00:00,-31850.399999999994,-32953.19514999988
318,2025-03-14 00:00:00,-29926.899999999994,-31029.695149999883
319,2025-03-14 04:00:00,-29088.79999999999,-30191.595149999877
320,2025-03-14 08:00:00,-29996.29999999999,-31099.095149999877
321,2025-03-14 12:00:00,-30772.399999999994,-31875.195149999883
322,2025-03-14 16:00:00,-31035.399999999994,-32138.195149999883
323,2025-03-14 20:00:00,-32113.699999999997,-33216.495149999886
324,2025-03-15 00:00:00,-33603.09999999999,-34705.89514999988
325,2025-03-15 04:00:00,-33419.0,-34521.79514999989
326,2025-03-15 08:00:00,-32850.7,-33953.495149999886
327,2025-03-15 12:00:00,-33350.79999999999,-34453.59514999988
328,2025-03-15 16:00:00,-32707.899999999994,-33810.69514999988
329,2025-03-15 20:00:00,-32965.7,-34068.495149999886
330,2025-03-16 00:00:00,-33206.7,-34351.64304999988
331,2025-03-16 04:00:00,-33206.7,-34351.64304999988
332,2025-03-16 08:00:00,-33206.7,-34351.64304999988
333,2025-03-16 12:00:00,-33206.7,-34351.64304999988
334,2025-03-16 16:00:00,-33206.7,-34351.64304999988
335,2025-03-16 20:00:00,-33206.7,-34351.64304999988
336,2025-03-17 00:00:00,-33206.7,-34351.64304999988
337,2025-03-17 04:00:00,-33206.7,-34351.64304999988
338,2025-03-17 08:00:00,-33206.7,-34351.64304999988
339,2025-03-17 12:00:00,-33206.7,-34351.64304999988
340,2025-03-17 16:00:00,-33206.7,-34351.64304999988
341,2025-03-17 20:00:00,-33206.7,-34351.64304999988
342,2025-03-18 00:00:00,-33206.7,-34351.64304999988
343,2025-03-18 04:00:00,-33206.7,-34393.86114999988
344,2025-03-18 08:00:00,-33680.0,-34867.16114999988
345,2025-03-18 12:00:00,-34535.29999999999,-35722.46114999987
346,2025-03-18 16:00:00,-34518.09999999999,-35705.261149999875
347,2025-03-18 20:00:00,-35092.899999999994,-36280.06114999988
348,2025-03-19 00:00:00,-36075.09999999999,-37262.261149999875
349,2025-03-19 04:00:00,-35369.5,-36556.66114999988
350,2025-03-19 08:00:00,-34976.79999999999,-36163.96114999987
351,2025-03-19 12:00:00,-34634.5,-35821.66114999988
352,2025-03-19 16:00:00,-34490.399999999994,-35677.56114999988
353,2025-03-19 20:00:00,-33794.5,-34981.66114999988
354,2025-03-20 00:00:00,-32949.59999999999,-34136.761149999875
355,2025-03-20 04:00:00,-32260.399999999994,-33447.56114999988
356,2025-03-20 08:00:00,-30833.09999999999,-32020.261149999875
357,2025-03-20 12:00:00,-31793.399999999994,-32980.56114999988
358,2025-03-20 16:00:00,-31878.199999999997,-33065.36114999988
359,2025-03-20 20:00:00,-32180.699999999997,-33367.86114999988
360,2025-03-21 00:00:00,-33000.79999999999,-34187.96114999987
361,2025-03-21 04:00:00,-33513.59999999999,-34700.761149999875
362,2025-03-21 08:00:00,-33459.29999999999,-34646.46114999987
363,2025-03-21 12:00:00,-33233.0,-34420.16114999988
364,2025-03-21 16:00:00,-33753.29999999999,-34940.46114999987
365,2025-03-21 20:00:00,-33636.899999999994,-34824.06114999988
366,2025-03-22 00:00:00,-34117.0,-35304.16114999988
367,2025-03-22 04:00:00,-33717.899999999994,-34947.02364999987
368,2025-03-22 08:00:00,-33717.899999999994,-34947.02364999987
369,2025-03-22 12:00:00,-33717.899999999994,-34947.02364999987
370,2025-03-22 16:00:00,-33717.899999999994,-34947.02364999987
371,2025-03-22 20:00:00,-33717.899999999994,-34947.02364999987
372,2025-03-23 00:00:00,-33717.899999999994,-34947.02364999987
373,2025-03-23 04:00:00,-33717.899999999994,-34947.02364999987
374,2025-03-23 08:00:00,-33717.899999999994,-34947.02364999987
375,2025-03-23 12:00:00,-33717.899999999994,-34947.02364999987
376,2025-03-23 16:00:00,-33717.899999999994,-34947.02364999987
377,2025-03-23 20:00:00,-33717.899999999994,-34989.34939999986
378,2025-03-24 00:00:00,-33221.399999999994,-34492.84939999986
379,2025-03-24 04:00:00,-33402.7,-34674.149399999864
380,2025-03-24 08:00:00,-32325.199999999997,-33596.649399999864
381,2025-03-24 12:00:00,-31866.79999999999,-33138.249399999855
382,2025-03-24 16:00:00,-31541.79999999999,-32813.249399999855
383,2025-03-24 20:00:00,-30725.899999999994,-31997.34939999986
384,2025-03-25 00:00:00,-30085.79999999999,-31357.249399999855
385,2025-03-25 04:00:00,-30207.09999999999,-31478.549399999858
386,2025-03-25 08:00:00,-30906.0,-32177.449399999867
387,2025-03-25 12:00:00,-31892.0,-33163.44939999987
388,2025-03-25 16:00:00,-31965.0,-33236.44939999987
389,2025-03-25 20:00:00,-31046.09999999999,-32317.549399999858
390,2025-03-26 00:00:00,-30646.399999999994,-31917.84939999986
391,2025-03-26 04:00:00,-30318.0,-31589.449399999867
392,2025-03-26 08:00:00,-30999.59999999999,-32271.049399999858
393,2025-03-26 12:00:00,-31248.79999999999,-32520.249399999855
394,2025-03-26 16:00:00,-30262.699999999997,-31534.149399999864
395,2025-03-26 20:00:00,-30454.5,-31769.90684999987
396,2025-03-27 00:00:00,-30454.5,-31769.90684999987
397,2025-03-27 04:00:00,-30454.5,-31769.90684999987
398,2025-03-27 08:00:00,-30454.5,-31769.90684999987
399,2025-03-27 12:00:00,-30454.5,-31769.90684999987
400,2025-03-27 16:00:00,-30454.5,-31769.90684999987
401,2025-03-27 20:00:00,-30454.5,-31813.357199999868
402,2025-03-28 00:00:00,-30424.0,-31782.857199999868
403,2025-03-28 04:00:00,-30329.399999999994,-31688.25719999986
404,2025-03-28 08:00:00,-30164.0,-31522.857199999868
405,2025-03-28 12:00:00,-30608.399999999994,-31967.25719999986
406,2025-03-28 16:00:00,-32180.09999999999,-33538.95719999986
407,2025-03-28 20:00:00,-32141.199999999997,-33500.057199999865
408,2025-03-29 00:00:00,-33344.09999999999,-34702.95719999986
409,2025-03-29 04:00:00,-33594.5,-34953.35719999987
410,2025-03-29 08:00:00,-32974.399999999994,-34333.25719999986
411,2025-03-29 12:00:00,-33229.5,-34588.35719999987
412,2025-03-29 16:00:00,-33659.2,-35018.057199999865
413,2025-03-29 20:00:00,-35100.09999999999,-36500.08474999985
414,2025-03-30 00:00:00,-35100.09999999999,-36500.08474999985
415,2025-03-30 04:00:00,-35100.09999999999,-36500.08474999985
416,2025-03-30 08:00:00,-35100.09999999999,-36500.08474999985
417,2025-03-30 12:00:00,-35100.09999999999,-36500.08474999985
418,2025-03-30 16:00:00,-35100.09999999999,-36500.08474999985
419,2025-03-30 20:00:00,-35100.09999999999,-36500.08474999985
420,2025-03-31 00:00:00,-35100.09999999999,-36541.43469999984
421,2025-03-31 04:00:00,-34910.8,-36352.13469999985
422,2025-03-31 08:00:00,-34753.0,-36194.33469999985
423,2025-03-31 12:00:00,-33891.7,-35333.034699999844
424,2025-03-31 16:00:00,-34295.399999999994,-35736.73469999984
425,2025-03-31 20:00:00,-34571.7,-36013.034699999844
426,2025-04-01 00:00:00,-35773.59999999999,-37214.93469999984
427,2025-04-01 04:00:00,-34826.899999999994,-36268.23469999984
428,2025-04-01 08:00:00,-34917.7,-36359.034699999844
429,2025-04-01 12:00:00,-35330.09999999999,-36771.43469999984
430,2025-04-01 16:00:00,-35815.399999999994,-37256.73469999984
431,2025-04-01 20:00:00,-36280.09999999999,-37721.43469999984
